,userId,movieId,rating,timestamp
68,4,1597,3.0,1042674787
69,4,1617,4.0,1042674412
70,4,1644,3.0,1042674845
71,4,1645,4.0,1042674787
72,4,1732,3.0,1042674761
73,4,1909,4.0,1042674761
74,4,1911,4.0,1042668589
75,4,2023,5.0,1042667945
76,4,2338,2.0,1042674886
77,4,2355,4.0,1042668559
78,4,2396,5.0,1042672546
79,4,2443,4.0,1042672491
80,4,2541,3.0,1042668576
81,4,2581,3.0,1042672363
82,4,2683,3.0,1042668505
83,4,2692,4.0,1042672531
84,4,2694,1.0,1042668544
85,4,2706,4.0,1042668505
86,4,2710,2.0,1042668544
87,4,2712,3.0,1042668621
88,4,2716,4.0,1042672283
89,4,2762,5.0,1042672546
90,4,2763,4.0,1042672556
91,4,2805,3.0,1042672352
92,4,2875,4.0,1042674773
93,4,2881,3.0,1042668589
94,4,2987,4.0,1042672592
95,4,3004,1.0,1042668521
96,4,3005,3.0,1042668544
97,4,3114,5.0,1042672580
98,4,3160,4.0,1042672335
99,4,3203,4.0,1042668576
100,4,3285,3.0,1042668521
101,4,3298,3.0,1042668544
102,4,3408,5.0,1042668604
103,4,3409,2.0,1042668621
104,4,3476,4.0,1042674436
105,4,3578,4.0,1042672283
106,4,3623,2.0,1042672352
107,4,3751,4.0,1042668559
108,4,3752,3.0,1042672335
109,4,3753,4.0,1042672491
110,4,3798,4.0,1042672580
111,4,3908,2.0,1042672580
112,4,3909,3.0,1042672592
113,4,3977,3.0,1042668559
114,4,4014,4.0,1042667845
115,4,4084,3.0,1042667925
116,4,4226,3.0,1042674412
117,4,4238,4.0,1042674819
118,4,4848,3.0,1042674425
119,4,4896,4.0,1042667845
120,4,5679,3.0,1042674579
121,5,7,3.0,949423844
122,5,157,2.0,949423787
123,5,296,4.0,949424343
124,5,541,5.0,949424321
125,5,750,5.0,949424271
126,5,858,5.0,949424168
127,5,908,5.0,949424374
128,5,1193,5.0,949424374
129,5,1198,4.0,949424343
130,5,1201,5.0,949424321
131,5,1204,5.0,949424271
132,5,1225,4.0,949424343
133,5,1230,5.0,949423787
134,5,1254,5.0,949424374
135,5,1263,5.0,949424271
136,5,1270,5.0,949423844
137,5,1302,5.0,949423787
138,5,1945,5.0,949424321
139,5,2163,2.0,949424522
140,5,2707,5.0,949424045
141,5,2877,1.0,949424482
142,5,3079,5.0,949423938
143,5,3114,4.0,949423938
144,5,3156,5.0,949423978
145,5,3198,4.0,949424188
146,5,3255,3.0,949423844
147,6,11,3.0,944894480
148,6,1198,3.0,944894480
149,6,2565,4.0,944894144
150,6,2628,5.0,944928077
151,7,293,5.0,1486253647
152,7,318,4.0,1486253595
153,7,2571,4.0,1486253599
154,7,2858,4.5,1486254186
155,7,2959,4.5,1486253602
156,7,3535,5.0,1486253781
157,7,3948,1.5,1486253699
158,7,4022,4.0,1486253683
159,7,4306,2.5,1486253672
160,7,4896,4.5,1486253687
161,7,4993,5.0,1486253608
162,7,5618,4.0,1486253703
163,7,5810,2.0,1486253944
164,7,5816,4.5,1486253705
165,7,6377,3.5,1486253615
166,7,6934,2.0,1486253729
167,7,7153,4.5,1486253605
168,7,8368,4.0,1486253719
169,7,8533,4.0,1486253918
170,7,8961,2.5,1486253617
171,7,30793,2.5,1486253796
172,7,33794,4.0,1486253619
173,7,35836,3.0,1486253758
174,7,39183,3.0,1486253891
175,7,40815,2.5,1486253738
176,7,41566,2.0,1486253798
177,7,50872,4.0,1486253740
178,7,51255,2.5,1486253771
179,7,54001,3.0,1486253787
180,7,54272,4.0,1486253880
181,7,54503,3.5,1486253805
182,7,55247,2.0,1486253865
183,7,58559,5.0,1486253675
184,7,60074,1.0,1486253975
185,7,63082,3.5,1486253733
186,7,68954,3.0,1486253695
187,7,69844,3.5,1486253817
188,7,72378,2.5,1486254028
189,7,79132,3.0,1486253597
190,7,80463,3.5,1486253795
191,7,81834,3.0,1486253817
192,7,88125,4.5,1486253827
193,7,88129,4.0,1486253959
194,7,88744,1.5,1486253974
195,7,89745,2.5,1486253761
196,7,91529,4.5,1486253752
197,7,98809,4.5,1486253884
198,7,99114,2.0,1486253749
199,7,106489,4.0,1486253996
200,7,106920,3.5,1486253941
201,7,116797,4.5,1486253789
202,7,122904,1.0,1486253905
203,7,134853,2.5,1486253833
204,8,1,4.0,1013443596
205,8,7,2.0,1013442976
206,8,44,3.0,1013442518
207,8,47,4.0,1013443770
208,8,170,3.0,1013442544
209,8,208,3.0,1013443900
210,8,318,5.0,1013444101
211,8,420,1.0,1013443085
212,8,553,4.0,1013442902
213,8,585,2.0,1013443939
214,8,647,4.0,1013442921
215,8,653,4.0,1013444101
216,8,784,2.0,1013443487
217,8,832,2.0,1013443752
218,8,852,2.0,1013443718
219,8,912,4.0,1013442544
220,8,968,4.0,1013444101
221,8,1037,3.0,1013444040
222,8,1210,4.0,1013442408
223,8,1211,3.0,1013443677
224,8,1228,3.0,1013442366
225,8,1265,3.0,1013442825
226,8,1266,5.0,1013443659
227,8,1287,4.0,1013443993
228,8,1292,5.0,1013442804
229,8,1304,3.0,1013443638
230,8,1339,1.0,1013442921
231,8,1343,3.0,1013443596
232,8,1404,1.0,1013443848
233,8,1405,4.0,1013443698
234,8,1499,3.0,1013443867
235,8,1591,4.0,1013443848
236,8,1626,3.0,1013443939
237,8,1653,2.0,1013442853
238,8,1792,1.0,1013444101
239,8,1837,1.0,1013443596
240,8,1876,3.0,1013443659
241,8,1882,2.0,1013444013
242,8,1965,3.0,1013443867
243,8,1968,3.0,1013442518
244,8,2019,5.0,1013443447
245,8,2022,3.0,1013444158
246,8,2110,2.0,1013443544
247,8,2193,2.0,1013442936
248,8,2240,3.0,1013442902
249,8,2300,2.0,1013443698
250,8,2313,3.0,1013442804
251,8,2334,3.0,1013443923
252,8,2416,3.0,1013443974
253,8,2469,3.0,1013442463
254,8,2474,2.0,1013443508
255,8,2571,4.0,1013442825
256,8,2596,4.0,1013443848
257,8,2600,2.0,1013442463
258,8,2670,4.0,1013443974
259,8,2762,2.0,1013442774
260,8,2919,3.0,1013443461
261,8,2985,4.0,1013443508
262,8,3016,3.0,1013443770
263,8,3036,3.0,1013443380
264,8,3082,3.0,1013443597
265,8,3091,4.0,1013442463
266,8,3107,2.0,1013443529
267,8,3146,3.0,1013443659
268,8,3147,3.0,1013443731
269,8,3175,5.0,1013443796
270,8,3197,2.0,1013443461
271,8,3203,4.0,1013443993
272,8,3354,1.0,1013443830
273,8,3359,4.0,1013442758
274,8,3527,5.0,1013442902
275,8,3634,5.0,1013443881
276,8,3660,4.0,1013443900
277,8,3671,3.0,1013444040
278,8,3679,4.0,1013443447
279,8,3785,3.0,1013443796
280,8,3841,4.0,1013444013
281,8,3868,4.0,1013443638
282,8,3986,1.0,1013442956
283,8,4084,1.0,1013443031
284,8,4085,3.0,1013442825
285,8,4291,2.0,1013443796
286,8,4361,2.0,1013443638
287,8,4366,3.0,1013443179
288,8,4367,3.0,1013443045
289,8,4443,4.0,1013443447
290,8,4466,3.0,1013443557
291,8,4541,4.0,1013444101
292,8,4563,3.0,1013443508
293,8,4571,3.0,1013442837
294,8,4638,3.0,1013443070
295,8,4643,2.0,1013442976
296,8,4654,3.0,1013443923
297,8,4681,1.0,1013442872
298,8,4787,2.0,1013442518
299,8,4896,4.0,1013442518
300,8,4901,3.0,1013442662
301,8,4954,3.0,1013443013
302,8,4956,4.0,1013442758
303,8,4963,2.0,1013442662
304,8,4971,2.0,1013442921
305,8,4979,4.0,1013442677
306,8,4980,2.0,1013442956
307,8,4993,4.0,1013442629
308,8,5002,2.0,1013443013
309,8,5008,5.0,1013442758
310,8,5026,2.0,1013442707
311,8,5033,1.0,1013442956
312,8,5036,3.0,1013442989
313,8,5054,4.0,1013443338
314,8,5064,3.0,1013442629
315,8,5120,2.0,1013443273
316,8,5125,2.0,1013442758
317,9,1,4.5,1073837180
318,9,150,4.0,1073837284
319,9,342,5.0,1061916357
320,9,497,4.0,1061916288
321,9,594,3.0,1061916233
322,9,750,4.0,1061916274
323,9,852,2.0,1061916339
324,9,1059,5.0,1061918479
325,9,1079,2.0,1061916220
326,9,1183,4.0,1061916215
327,9,1188,4.5,1061918506
328,9,1197,4.5,1073837135
329,9,1207,4.0,1073837292
330,9,1246,4.5,1073837162
331,9,1262,4.0,1073837244
332,9,1291,3.5,1073837197
333,9,1304,3.5,1061916295
334,9,1391,2.5,1061916303
335,9,1527,4.0,1061916280
336,9,1653,4.5,1061916352
337,9,1676,0.5,1061916373
338,9,1682,4.5,1061916342
339,9,2245,3.5,1062144212
340,9,2321,4.0,1073837327
341,9,2324,5.0,1061916334
342,9,2355,4.5,1061916245
343,9,2395,4.5,1073837036
344,9,2396,5.0,1073837256
345,9,2571,3.5,1073837149
346,9,2640,2.0,1061916416
347,9,2762,4.0,1073837125
348,9,2858,4.5,1073837168
349,9,3114,4.5,1073837131
350,9,3408,3.5,1061917407
351,9,3535,2.5,1061917857
352,9,3538,3.0,1061917561
353,9,3717,3.5,1061918172
354,9,3751,4.0,1061917155
355,9,3793,4.0,1061917529
356,9,3948,3.5,1061917586
357,9,3967,4.5,1061917148
358,9,3969,3.5,1061917754
359,9,3996,4.0,1061916312
360,9,4014,4.5,1061916906
361,9,4027,5.0,1061917088
362,9,4103,4.0,1073837233
363,9,4226,4.0,1061916957
364,9,4246,4.0,1061917359
365,9,4306,5.0,1061917073
366,9,4308,5.0,1061917384
367,9,4367,2.5,1061918204
368,9,4370,2.5,1061917824
369,9,4848,3.0,1061917439
370,9,4878,4.0,1064941670
371,9,4881,4.0,1061917141
372,9,4886,4.0,1061917025
373,9,4896,3.5,1061917348
374,9,4963,4.0,1061917258
375,9,4973,5.0,1061916953
376,9,4979,4.5,1062237903
377,9,4993,5.0,1061916981
378,9,5013,3.0,1061917305
379,9,5016,3.5,1061917628
380,9,5151,3.0,1061918107
381,9,5299,5.0,1061917411
382,9,5349,4.0,1061917314
383,9,5378,2.5,1061917724
384,9,5380,4.0,1061917454
385,9,5445,3.0,1061917166
386,9,5459,3.5,1061918154
387,9,5502,3.0,1061917421
388,9,5669,4.0,1061917039
389,9,5816,3.5,1061917353
390,9,5872,3.0,1061917874
391,9,5902,3.5,1061917084
392,9,5952,5.0,1073837104
393,9,5989,5.0,1061917101
394,9,5991,4.5,1061917119
395,9,6157,3.0,1061918001
396,9,6333,4.0,1061917069
397,9,6365,3.0,1061917377
398,9,6539,5.0,1061916492
399,9,6568,4.0,1063558749
400,9,7153,5.0,1073837010
401,10,150,4.0,846287850
402,10,153,3.0,846288047
403,10,165,4.0,846288047
404,10,296,5.0,846287850
405,10,344,4.0,846288047
406,10,349,5.0,846288047
407,10,380,5.0,846287850
408,10,457,4.0,846288177
409,10,588,5.0,846288047
410,10,590,3.0,846287850
411,10,592,4.0,846287850
412,10,593,4.0,846288177
413,10,595,5.0,846288177
414,11,32,3.5,1231677006
415,11,34,4.0,1231677071
416,11,47,3.5,1231677031
417,11,110,3.5,1231676989
418,11,165,3.5,1231677046
419,11,231,2.5,1231677076
420,11,260,3.0,1231676984
421,11,296,4.0,1231676885
422,11,318,4.5,1231678204
423,11,344,3.0,1231677016
424,11,356,4.0,1231676871
425,11,364,3.0,1231677051
426,11,457,3.5,1231676994
427,11,480,3.5,1231676849
428,11,500,4.0,1231677066
429,11,520,2.0,1231677440
430,11,527,4.5,1231677900
431,11,593,4.0,1231676857
432,11,736,3.0,1231677056
433,11,750,3.0,1231677212
434,11,784,2.0,1231677333
435,11,1073,4.0,1231677094
436,11,1089,3.5,1231677184
437,11,1127,3.5,1231677287
438,11,1265,2.5,1231677102
439,11,1270,3.0,1231677026
440,11,1276,3.0,1231675786
441,11,1370,3.5,1231677340
442,11,1527,3.5,1231677151
443,11,1573,3.5,1231677261
444,11,1721,4.0,1231677086
445,11,1923,4.0,1231677156
446,11,2028,4.0,1231677061
447,11,2054,2.5,1231677276
448,11,2571,3.0,1231677021
449,11,2959,2.5,1231676159
450,11,3408,4.0,1231677321
451,11,3409,4.0,1231683195
452,11,3440,3.0,1231674951
453,11,3513,3.5,1231674869
454,11,3555,4.0,1231674770
455,11,3578,4.0,1231676542
456,11,3977,3.0,1231677315
457,11,4022,3.5,1231677298
458,11,4027,3.5,1231677293
459,11,4036,1.0,1231674899
460,11,4052,3.5,1231674934
461,11,4226,2.5,1231676574
462,11,4238,3.5,1231674880
463,11,4878,2.0,1231676641
464,11,4963,3.5,1231677256
465,11,4973,4.5,1231676764
466,11,4993,4.0,1231677113
467,11,4995,4.0,1231677609
468,11,5064,4.5,1231676523
469,11,5418,3.5,1231676532
470,11,5952,4.0,1231677134
471,11,5989,4.0,1231676517
472,11,6058,3.5,1231683242
473,11,6377,3.5,1231677614
474,11,6539,2.5,1231677241
475,11,6624,2.5,1231675178
476,11,6870,3.5,1231676496
477,11,6942,3.5,1231677705
478,11,7153,4.0,1231677192
479,11,7347,3.5,1231674939
480,11,7361,2.0,1231677737
481,11,7439,3.0,1231675038
482,11,8665,4.0,1231677599
483,11,27700,4.5,1232316133
484,11,33437,3.0,1231675958
485,11,33679,3.5,1231680079
486,11,33794,4.0,1231675372
487,11,36513,3.0,1231682019
488,11,37653,3.0,1231676959
489,11,37727,3.0,1231675016
490,11,37741,2.5,1231676132
491,11,40148,2.5,1231676190
492,11,40339,4.0,1231675121
493,11,42013,2.0,1231676291
494,11,43679,3.0,1231683255
495,11,44199,4.0,1231676477
496,11,44555,4.0,1231676569
497,11,45442,3.0,1231676053
498,11,45672,2.0,1231676242
499,11,45728,0.5,1231676381
500,11,46723,4.0,1231674889
501,11,46948,2.0,1231676270
502,11,47394,2.5,1231675980
503,11,47518,3.0,1231675688
504,11,47610,4.0,1231676547
505,11,47629,3.5,1231676729
506,11,47642,3.0,1232307026
507,11,48043,0.5,1231676395
508,11,48304,4.5,1231677865
509,11,48326,1.5,1231676327
510,11,48394,3.0,1231675920
511,11,48516,3.5,1231675568
512,11,48593,2.5,1232316111
513,11,48738,3.5,1231676608
514,11,48774,3.5,1231675538
515,11,48780,4.5,1231677913
516,11,48997,5.0,1231675293
517,11,49130,3.5,1231675605
518,11,49272,3.5,1231676680
519,11,49280,1.5,1231676352
520,11,49530,3.5,1231676692
521,11,49910,3.5,1231678614
522,11,50068,3.0,1231676613
523,11,50442,2.5,1231678942
524,11,50601,2.5,1231678930
525,11,50794,1.5,1231676313
526,11,50872,3.5,1231676511
527,11,51077,2.5,1231676167
528,11,51086,2.0,1231676283
529,11,51091,2.0,1231676234
530,11,51255,3.0,1231678424
531,11,51412,3.5,1231679030
532,11,51418,3.0,1231675998
533,11,51540,4.0,1231676507
534,11,51575,3.0,1231679189
535,11,51931,3.0,1231677639
536,11,51935,4.0,1231678514
537,11,52245,3.5,1231678856
538,11,52281,2.5,1231678441
539,11,52321,3.5,1231675662
540,11,52328,3.5,1231678869
541,11,52448,4.0,1231675424
542,11,52458,3.0,1231678678
543,11,52604,3.5,1231678535
544,11,52644,2.5,1231679083
545,11,52694,4.0,1231679151
546,11,52712,3.0,1231679007
547,11,52952,3.5,1231675671
548,11,52973,3.5,1231678636
549,11,52975,2.0,1231678722
550,11,53125,2.5,1231678861
551,11,53129,4.0,1231677679
552,11,53207,3.5,1231675521
553,11,53318,3.5,1231678495
554,11,53322,4.0,1231678687
555,11,53519,2.5,1231678670
556,11,53550,4.0,1231675472
557,11,53921,3.5,1231675899
558,11,53953,3.0,1231678838
559,11,53972,4.0,1231678565
560,11,53996,3.5,1231678914
561,11,54259,3.0,1231678435
562,11,54286,4.0,1231675407
563,11,54503,4.0,1231678600
564,11,54736,3.5,1231678587
565,11,54775,1.0,1231676372
566,11,54780,2.5,1231676044
567,11,54787,2.5,1231676150
568,11,54997,4.0,1231675397
569,11,54999,3.0,1231678904
570,11,55052,3.0,1231678500
571,11,55080,3.0,1231675722
572,11,55094,3.0,1231678458
573,11,55116,3.5,1231675860
574,11,55118,3.5,1231675589
575,11,55232,1.5,1231676301
576,11,55247,4.5,1231676750
577,11,55276,3.5,1231676501
578,11,55286,2.0,1231678825
579,11,55290,4.0,1231675415
580,11,55363,3.0,1231676119
581,11,55729,2.0,1231676260
582,11,55765,3.5,1231676662
583,11,55814,2.0,1231676216
584,11,55820,4.5,1231675313
585,11,55830,3.0,1231675698
586,11,55946,3.0,1231675883
587,11,55995,1.0,1231676342
588,11,56145,3.5,1231675641
589,11,56156,2.5,1231676027
590,11,56171,2.0,1231678761
591,11,56174,3.5,1231678705
592,11,56339,3.5,1231676667
593,11,56367,4.0,1231675622
594,11,56587,3.5,1231676629
595,11,56607,4.0,1231675633
596,11,56633,2.5,1231676083
597,11,56757,4.0,1231675487
598,11,56775,3.0,1231675910
599,11,56782,5.0,1231675322
600,11,56941,2.0,1231678776
601,11,57353,3.5,1231675599
602,11,57368,3.5,1231675546
603,11,57528,3.0,1231675928
604,11,57669,3.0,1231678399
605,11,58025,3.0,1231675614
606,11,58078,3.0,1231676108
607,11,58103,4.0,1231675496
608,11,58162,2.5,1231676201
609,11,58295,4.0,1231678543
610,11,58303,3.5,1231678374
611,11,58306,1.5,1232307012
612,11,58559,4.5,1231675382
613,11,58806,2.0,1231679062
614,11,58839,2.0,1231755849
615,11,58975,3.0,1231675946
616,11,59016,3.0,1231677462
617,11,59103,1.5,1231678978
618,11,59107,2.5,1231676034
619,11,59141,4.5,1231678766
620,11,59256,3.5,1231675799
621,11,59315,3.5,1231676745
622,11,59362,2.5,1231677454
623,11,59369,5.0,1231675302
624,11,59387,2.5,1231675823
625,11,59501,2.5,1231676008
626,11,59900,2.5,1231679199
627,11,60069,4.5,1231674884
628,11,60072,3.0,1231678797
629,11,60126,3.0,1231678894
630,11,60397,2.0,1231679011
631,11,60753,3.5,1231675839
632,11,61132,3.5,1231678919
633,11,61248,3.5,1231675555
634,11,61323,3.5,1231675733
635,11,61352,3.5,1231678623
636,11,61697,3.0,1231675937
637,11,62081,3.5,1231675576
638,11,62644,4.0,1231675680
639,11,63853,4.0,1231675203
640,11,64957,3.0,1232567346
641,12,1,4.0,943912205
642,12,16,4.0,943913329
643,12,17,4.0,943911191
644,12,29,5.0,943913115
645,12,32,2.0,943911150
646,12,34,5.0,943913044
647,12,36,3.0,943911325
648,12,47,5.0,943912317
649,12,50,5.0,943911078
650,12,73,2.0,943910885
651,12,82,4.0,943911115
652,12,97,4.0,943911285
653,12,123,5.0,943912719
654,12,125,5.0,943912278
655,12,150,5.0,943913006
656,12,155,1.0,943912539
657,12,157,1.0,943910494
658,12,160,1.0,943910494
659,12,162,4.0,943911613
660,12,175,5.0,943911842
661,12,176,4.0,943912719
662,12,194,5.0,943912278
663,12,198,1.0,943912496
664,12,223,5.0,943912206
665,12,232,4.0,943912719
666,12,235,5.0,943912641
667,12,246,5.0,943911577
668,12,247,5.0,943911191
669,12,260,5.0,943911397
670,12,273,3.0,943912539
671,12,290,5.0,943912122
672,12,293,4.0,943911115
673,12,296,5.0,943911078
674,12,301,2.0,943910918
675,12,307,5.0,943912613
676,12,309,4.0,943911542
677,12,318,4.0,943911325
678,12,322,5.0,943912871
679,12,334,3.0,943911435
680,12,337,4.0,943912353
681,12,348,4.0,943912353
682,12,356,3.0,943911746
683,12,363,4.0,943911700
684,12,373,5.0,943912931
685,12,441,4.0,943910445
686,12,446,5.0,943910409
687,12,457,3.0,943912317
688,12,475,3.0,943912803
689,12,492,4.0,943910623
690,12,497,4.0,943912013
691,12,501,5.0,943911397
692,12,523,3.0,943910758
693,12,527,5.0,943911078
694,12,529,4.0,943911285
695,12,535,4.0,943912396
696,12,541,4.0,943911613
697,12,549,5.0,943912122
698,12,555,3.0,943911790
699,12,568,3.0,943911700
700,12,581,5.0,943911363
701,12,589,3.0,943911435
702,12,590,4.0,943913081
703,12,593,4.0,943910843
704,12,595,3.0,943912679
705,12,608,5.0,943910957
706,12,728,4.0,943911876
707,12,735,5.0,943912679
708,12,750,5.0,943912476
709,12,759,5.0,943911542
710,12,778,5.0,943910587
711,12,800,5.0,943910843
712,12,858,4.0,943911790
713,12,866,3.0,943911790
714,12,899,3.0,943911115
715,12,903,5.0,943912049
716,12,904,4.0,943911078
717,12,912,5.0,943910957
718,12,916,4.0,943911700
719,12,926,4.0,943911285
720,12,940,3.0,943911700
721,12,953,4.0,943911652
722,12,969,3.0,943911325
723,12,994,5.0,943911191
724,12,1023,5.0,943912166
725,12,1036,4.0,943912396
726,12,1041,4.0,943911501
727,12,1059,4.0,943912317
728,12,1060,4.0,943911910
729,12,1079,5.0,943911910
730,12,1080,5.0,943911285
731,12,1086,4.0,943911746
732,12,1089,5.0,943911910
733,12,1111,5.0,943911240
734,12,1120,3.0,943912080
735,12,1132,4.0,943911285
736,12,1136,5.0,943911285
737,12,1147,5.0,943912613
738,12,1148,5.0,943911078
739,12,1172,5.0,943910843
740,12,1177,4.0,943911947
741,12,1184,5.0,943912166
742,12,1185,4.0,943913115
743,12,1192,5.0,943912317
744,12,1193,5.0,943911842
745,12,1196,4.0,943911947
746,12,1197,5.0,943911613
747,12,1198,4.0,943910843
748,12,1199,5.0,943910843
749,12,1206,4.0,943911542
750,12,1207,4.0,943910843
751,12,1208,4.0,943911790
752,12,1211,5.0,943910349
753,12,1213,4.0,943911151
754,12,1214,2.0,943910987
755,12,1216,5.0,943911746
756,12,1217,5.0,943912476
757,12,1219,3.0,943911325
758,12,1221,4.0,943910843
759,12,1224,4.0,943910957
760,12,1225,5.0,943911542
761,12,1230,4.0,943910987
762,12,1233,4.0,943911501
763,12,1234,4.0,943911577
764,12,1240,4.0,943911613
765,12,1242,4.0,943912166
766,12,1245,4.0,943911746
767,12,1246,5.0,943912834
768,12,1263,4.0,943911700
769,12,1264,4.0,943911501
770,12,1270,2.0,943912166
771,12,1273,5.0,943911577
772,12,1277,4.0,943911240
773,12,1279,5.0,943910554
774,12,1280,5.0,943911910
775,12,1285,5.0,943911746
776,12,1289,5.0,943912353
777,12,1291,4.0,943911947
778,12,1293,4.0,943911542
779,12,1299,5.0,943911746
780,12,1354,5.0,943911285
781,12,1356,2.0,943910471
782,12,1357,3.0,943913044
783,12,1358,4.0,943911034
784,12,1394,5.0,943911078
785,12,1449,4.0,943912768
786,12,1499,1.0,943910522
787,12,1517,4.0,943910634
788,12,1537,5.0,943911842
789,12,1545,4.0,943910885
790,12,1552,1.0,943910471
791,12,1584,3.0,943910445
792,12,1587,1.0,943910445
793,12,1610,4.0,943913115
794,12,1617,5.0,943912834
795,12,1625,4.0,943912931
796,12,1635,4.0,943912641
797,12,1639,5.0,943911501
798,12,1641,3.0,943911842
799,12,1643,4.0,943911034
800,12,1648,5.0,943912719
801,12,1658,1.0,943910885
802,12,1672,2.0,943913081
803,12,1673,3.0,943911652
804,12,1674,4.0,943913329
805,12,1678,5.0,943911700
806,12,1682,4.0,943911240
807,12,1683,4.0,943910349
808,12,1684,3.0,943911034
809,12,1701,3.0,943910445
810,12,1704,4.0,943912317
811,12,1719,5.0,943912978
812,12,1721,2.0,943911435
813,12,1730,4.0,943911363
814,12,1784,3.0,943911435
815,12,1794,4.0,943910987
816,12,1799,5.0,943912679
817,12,1834,3.0,943911397
818,12,1836,4.0,943911652
819,12,1883,4.0,943911115
820,12,1892,1.0,943912013
821,12,1914,5.0,943911325
822,12,1923,2.0,943912049
823,12,1952,4.0,943912122
824,12,1954,2.0,943912317
825,12,1957,4.0,943911363
826,12,1960,5.0,943912396
827,12,1961,3.0,943911150
828,12,1962,4.0,943912049
829,12,2020,5.0,943911325
830,12,2028,5.0,943910918
831,12,2064,4.0,943912768
832,12,2081,4.0,943912237
833,12,2095,4.0,943911542
834,12,2108,4.0,943911034
835,12,2136,5.0,943911435
836,12,2144,2.0,943911285
837,12,2150,3.0,943911909
838,12,2160,4.0,943911397
839,12,2174,3.0,943911577
840,12,2193,3.0,943911700
841,12,2194,3.0,943911947
842,12,2243,5.0,943912768
843,12,2248,5.0,943911790
844,12,2252,3.0,943911034
845,12,2263,1.0,943913365
846,12,2266,1.0,943911790
847,12,2268,3.0,943911700
848,12,2291,4.0,943911240
849,12,2294,2.0,943911842
850,12,2302,5.0,943912896
851,12,2312,4.0,943912871
852,12,2331,4.0,943911947
853,12,2333,4.0,943912803
854,12,2348,4.0,943912679
855,12,2355,4.0,943912871
856,12,2363,2.0,943912613
857,12,2391,5.0,943911363
858,12,2394,2.0,943910885
859,12,2416,1.0,943911115
860,12,2419,2.0,943913365
861,12,2431,2.0,943911842
862,12,2520,1.0,943912396
863,12,2542,5.0,943911397
864,12,2571,5.0,943911436
865,12,2572,4.0,944342904
866,12,2580,5.0,943910885
867,12,2628,3.0,943911501
868,12,2657,5.0,943911435
869,12,2692,5.0,943912871
870,12,2702,4.0,943911947
871,12,2716,3.0,943910957
872,12,2739,4.0,943912679
873,12,2762,3.0,943911842
874,12,2791,1.0,943911115
875,12,2797,3.0,943912719
876,12,2840,1.0,943910098
877,12,2841,3.0,944342803
878,12,2858,5.0,943910033
879,12,2871,4.0,943911191
880,12,2916,4.0,943912353
881,12,2985,2.0,943911909
882,12,2987,2.0,943911034
883,12,2997,5.0,943910033
884,12,3052,5.0,944342864
885,12,3077,4.0,943910033
886,12,3079,4.0,943910122
887,12,3100,3.0,943912803
888,12,4424,3.0,943910409
889,13,1911,2.0,1348788885
890,13,1965,3.5,1348788909
891,13,2116,4.5,1348788935
892,13,2431,3.0,1348788914
893,13,3258,2.5,1348789009
894,13,3444,1.5,1348789109
895,13,6957,3.0,1348789004
896,13,33004,4.0,1348788930
897,13,43560,2.0,1348789278
898,13,56607,3.5,1348789246
899,13,58047,1.5,1348789179
900,14,293,2.0,1488224496
901,14,318,2.5,1488224438
902,14,2571,4.5,1488224459
